user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by,recency_days,total_trips,avg_fare,avg_tip,avg_surge_multiplier,total_sessions,avg_time_on_app,avg_pages_visited,session_recency_days
R06132,2024-09-17 00:00:00+00:00,Bronze,18.0,Cairo,5.0,0.4503564707383836,R00002,245,16,17.76125,0.18625,1.18125,5.0,88.0,3.6,22.0
R06133,2024-02-23 00:00:00+00:00,Bronze,35.46302133331357,Nairobi,4.9,0.1457978004490677,R00002,452,18,15.056111111111111,0.4277777777777778,1.1944444444444444,5.0,77.4,3.6,22.0
R06134,2024-02-22 00:00:00+00:00,Silver,44.36589428951427,Lagos,4.6,0.1432129755425782,R00002,453,19,14.266842105263157,0.061052631578947365,1.0999999999999999,2.0,46.0,2.5,22.0
R06135,2024-04-10 00:00:00+00:00,Bronze,48.722803896824495,Nairobi,5.0,0.2907283751531871,R00002,405,24,14.235,0.17791666666666664,1.1541666666666666,5.0,27.6,3.2,22.0
R06136,2024-01-03 00:00:00+00:00,Bronze,48.085354365430106,Nairobi,5.0,0.1643196001120062,R00002,503,18,17.485555555555557,0.35888888888888887,1.2222222222222223,3.0,354.3333333333333,2.6666666666666665,22.0
R06137,2025-01-01 00:00:00+00:00,Bronze,25.850258681675257,Cairo,4.5,0.1013368552993966,R00002,139,10,15.823000000000002,0.6359999999999999,1.1199999999999999,5.0,51.6,1.2,22.0
R06138,2024-12-18 00:00:00+00:00,Bronze,37.96657392150285,Cairo,4.5,0.6176757668602831,R00223,153,18,14.594444444444443,0.6144444444444443,1.1444444444444446,5.0,49.4,3.4,22.0
R06139,2024-07-12 00:00:00+00:00,Bronze,45.180323773683725,Cairo,4.7,0.3439094516829519,R00002,312,32,14.3246875,0.33718750000000003,1.109375,7.0,81.57142857142857,2.7142857142857144,22.0
R06140,2023-06-08 00:00:00+00:00,Bronze,42.970300648324695,Nairobi,5.0,0.3127368612749462,R01156,712,12,14.503333333333332,0.4825,1.0583333333333333,3.0,93.0,3.0,22.0
R06141,2023-09-29 00:00:00+00:00,Silver,40.73853803164148,Nairobi,4.4,0.4849557766094058,R00002,599,26,14.875384615384615,0.3976923076923077,1.1384615384615384,4.0,41.5,3.25,22.0
R06142,2024-05-03 00:00:00+00:00,Silver,43.831740609398494,Cairo,3.4,0.3023922690901767,R00002,382,8,14.41625,0.69125,1.0,8.0,52.25,3.0,22.0
R06143,2024-07-28 00:00:00+00:00,Bronze,29.17966298806508,Lagos,5.0,0.2459714792264735,R00002,296,21,13.788095238095238,0.44333333333333325,1.0809523809523809,6.0,227.16666666666666,3.3333333333333335,22.0
R06144,2023-07-05 00:00:00+00:00,Bronze,38.774617114867645,Nairobi,5.0,0.2758386452774153,R00002,685,22,14.350454545454545,0.2918181818181818,1.2090909090909092,1.0,3.0,2.0,22.0
R06145,2024-07-08 00:00:00+00:00,Silver,19.995845135641428,Nairobi,4.0,0.3864797384582558,R00002,316,15,14.592,0.49466666666666664,1.0799999999999998,5.0,145.6,2.2,22.0
R06146,2024-08-25 00:00:00+00:00,Bronze,37.506767372973705,Nairobi,4.5,0.1733361164216586,R00697,268,25,16.88,0.0932,1.04,3.0,604.3333333333334,2.6666666666666665,22.0
R06147,2023-06-10 00:00:00+00:00,Gold,32.963467300120385,Cairo,4.3,0.1499667944593523,R00983,710,12,14.889166666666666,0.34249999999999997,1.0833333333333333,5.0,211.2,2.2,22.0
R06148,2024-10-19 00:00:00+00:00,Bronze,46.33136268707372,Cairo,5.0,0.2262006399293046,R00002,213,18,17.735,0.2488888888888889,1.1333333333333333,5.0,856.0,3.0,22.0
R06149,2024-11-05 00:00:00+00:00,Silver,35.82495559104443,Lagos,4.0,0.504066190823547,R01230,196,15,15.629333333333333,1.0493333333333335,1.1066666666666667,4.0,73.75,3.5,22.0
R06150,2023-11-28 00:00:00+00:00,Bronze,51.03282812321397,Lagos,4.7,0.4008674352903155,R00002,539,20,16.4375,0.3625,1.21,6.0,81.66666666666667,2.3333333333333335,22.0
R06151,2024-03-16 00:00:00+00:00,Gold,19.151738541044736,Nairobi,5.0,0.2099085308606797,R00002,430,19,14.56105263157895,0.9810526315789474,1.068421052631579,8.0,88.25,2.0,22.0
R06152,2023-11-10 00:00:00+00:00,Bronze,41.67511158399099,Lagos,5.0,0.2919017777641754,R00002,557,17,14.938823529411765,0.6447058823529412,1.035294117647059,3.0,707.6666666666666,2.6666666666666665,22.0
R06153,2024-09-01 00:00:00+00:00,Silver,28.35815256304311,Nairobi,4.9,0.190899276172647,R00002,261,23,14.402608695652173,0.56,1.182608695652174,10.0,35.6,2.2,22.0
R06154,2024-08-04 00:00:00+00:00,Platinum,34.566361484641014,Nairobi,3.8,0.3466408165048029,R00223,289,17,15.921176470588236,0.46705882352941175,1.1647058823529413,4.0,394.25,1.5,22.0
R06155,2024-12-21 00:00:00+00:00,Bronze,39.47876804725074,Cairo,4.5,0.5244401951855256,R00002,150,21,12.982857142857142,0.37,1.019047619047619,6.0,133.83333333333334,3.6666666666666665,22.0
R06156,2023-10-14 00:00:00+00:00,Bronze,36.78874433950508,Nairobi,4.6,0.1391508883098009,R00030,584,29,16.263793103448275,0.5700000000000001,1.1689655172413793,8.0,67.5,3.0,22.0
R06157,2023-06-11 00:00:00+00:00,Gold,34.65571444859813,Lagos,4.5,0.180729414176193,R00002,709,16,15.76125,0.35875,1.1875,8.0,89.125,2.875,22.0
R06158,2024-09-10 00:00:00+00:00,Bronze,33.738884501966254,Lagos,4.4,0.0936045987611014,R03326,252,23,15.471739130434784,0.6547826086956522,1.1521739130434783,6.0,22.166666666666668,3.1666666666666665,22.0
R06159,2023-08-04 00:00:00+00:00,Silver,35.76616551923892,Cairo,4.7,0.2819880341974199,R00002,655,21,14.714761904761904,0.5042857142857142,1.138095238095238,5.0,30.6,1.6,22.0
R06160,2023-08-22 00:00:00+00:00,Gold,40.37354732460054,Cairo,4.9,0.0912913567140892,R00002,637,13,16.976923076923075,1.5799999999999998,1.2076923076923076,9.0,243.55555555555554,2.6666666666666665,22.0
R06161,2024-12-28 00:00:00+00:00,Silver,32.03100537819202,Cairo,4.5,0.2204839359892625,R00002,143,20,14.392,0.4105,1.09,3.0,50.0,1.6666666666666667,22.0
R06162,2024-04-06 00:00:00+00:00,Bronze,49.7366489043693,Cairo,4.7,0.1910363834858221,R00002,409,10,16.473,0.49000000000000005,1.1400000000000001,6.0,122.0,3.5,22.0
R06163,2023-10-13 00:00:00+00:00,Gold,30.345640762824885,Nairobi,3.9,0.2320881996244653,R00002,585,22,17.242727272727272,1.5159090909090909,1.190909090909091,7.0,136.0,2.857142857142857,22.0
R06164,2023-06-30 00:00:00+00:00,Bronze,19.045754100244643,Cairo,4.4,0.3109327141553047,R03535,690,22,15.097272727272726,0.16090909090909092,1.1227272727272728,2.0,235.0,2.0,22.0
R06165,2025-01-31 00:00:00+00:00,Bronze,30.717175812695505,Cairo,4.2,0.0160175024301858,R00268,109,29,15.791724137931034,0.46344827586206894,1.096551724137931,10.0,261.4,4.1,22.0
R06166,2024-11-12 00:00:00+00:00,Silver,29.644709999381416,Cairo,5.0,0.1303040564330314,R00028,189,17,15.89235294117647,0.10705882352941176,1.1470588235294117,5.0,38.8,4.2,22.0
R06167,2024-02-05 00:00:00+00:00,Silver,33.00345669535302,Cairo,4.6,0.0520914419285606,R00599,470,13,13.761538461538462,0.27615384615384614,1.1,5.0,381.8,2.4,22.0
R06168,2025-03-29 00:00:00+00:00,Silver,63.06691776170498,Nairobi,3.9,0.1317930203580722,R00002,52,16,15.381875,0.6975,1.1,8.0,126.125,2.25,22.0
R06169,2024-12-04 00:00:00+00:00,Bronze,48.54356128942274,Nairobi,4.6,0.3946270068581796,R00002,167,22,13.242727272727272,0.2081818181818182,1.1454545454545455,4.0,234.0,2.5,22.0
R06170,2023-06-26 00:00:00+00:00,Gold,35.87250638654891,Lagos,4.5,0.3670358713633465,R00404,694,21,15.787142857142856,1.2214285714285713,1.0666666666666667,4.0,126.75,2.5,22.0
R06171,2023-11-12 00:00:00+00:00,Gold,28.805344906927388,Nairobi,5.0,0.1736414950975371,R00016,555,20,15.395500000000002,1.449,1.065,2.0,4.5,2.0,22.0
R06172,2024-05-25 00:00:00+00:00,Silver,34.73698648984773,Nairobi,5.0,0.4079376865745817,R00002,360,12,14.848333333333334,0.5141666666666667,1.3083333333333333,3.0,96.66666666666667,1.0,22.0
R06173,2024-06-27 00:00:00+00:00,Silver,23.02453955094011,Lagos,4.2,0.0732720493104141,R00002,327,10,13.754000000000001,0.647,1.08,4.0,88.5,2.0,22.0
R06174,2023-09-29 00:00:00+00:00,Silver,27.55732249985189,Lagos,4.0,0.4612979484798071,R05459,599,26,17.92192307692308,0.2896153846153846,1.2038461538461538,2.0,31.0,1.5,22.0
R06175,2025-03-25 00:00:00+00:00,Bronze,48.66183373078279,Lagos,4.5,0.3144842364663773,R00002,56,16,13.9125,0.20375,1.11875,10.0,29.5,2.2,22.0
R06176,2024-02-10 00:00:00+00:00,Gold,42.24677869691075,Lagos,4.0,0.3236493236766677,R00002,465,22,15.497272727272728,1.5140909090909092,1.1181818181818182,3.0,6.333333333333333,2.6666666666666665,22.0
R06177,2024-08-16 00:00:00+00:00,Bronze,38.23730471328817,Lagos,5.0,0.1293449617725826,R01851,277,21,16.385714285714286,0.5447619047619048,1.0904761904761904,2.0,67.5,4.0,22.0
R06178,2024-10-11 00:00:00+00:00,Platinum,28.065885344708285,Lagos,3.9,0.4905660551887604,R01301,221,28,15.669642857142858,0.5439285714285714,1.1464285714285716,6.0,206.83333333333334,2.0,22.0
R06179,2025-02-22 00:00:00+00:00,Bronze,33.67656499041279,Lagos,5.0,0.5253009245957376,R00002,87,16,15.735,0.764375,1.18125,7.0,44.285714285714285,3.5714285714285716,22.0
R06180,2023-04-28 00:00:00+00:00,Bronze,39.558829466022,Lagos,4.9,0.7997570989176018,R01466,753,18,16.548333333333332,0.2122222222222222,1.1944444444444444,7.0,88.85714285714286,2.7142857142857144,22.0
R06181,2024-11-19 00:00:00+00:00,Bronze,45.96050094922584,Cairo,3.8,0.5727860713129488,R00002,182,14,15.376428571428573,0.7442857142857143,1.1857142857142857,4.0,26.75,4.25,22.0
R06182,2025-03-02 00:00:00+00:00,Bronze,41.622579844894624,Lagos,4.6,0.0255082274926509,R00002,79,25,16.2068,0.1752,1.168,7.0,37.42857142857143,1.7142857142857142,22.0
R06183,2024-11-03 00:00:00+00:00,Silver,23.296638538652072,Nairobi,4.6,0.1223035566890274,R00002,198,17,13.82764705882353,0.3611764705882353,1.0999999999999999,9.0,55.666666666666664,3.0,22.0
R06184,2024-11-28 00:00:00+00:00,Bronze,46.938998343122776,Nairobi,5.0,0.3848259404887756,R00593,173,14,14.64857142857143,0.9235714285714286,1.1214285714285714,8.0,91.125,3.875,22.0
R06185,2023-08-16 00:00:00+00:00,Bronze,25.80396430681957,Nairobi,5.0,0.1646634858152486,R02354,643,22,15.676363636363636,0.5668181818181819,1.1590909090909092,4.0,33.5,3.25,22.0
R06186,2025-02-12 00:00:00+00:00,Bronze,31.09769119029356,Cairo,4.1,0.0465872676475144,R00002,97,20,15.106,0.33,1.08,4.0,54.75,3.0,22.0
R06187,2024-12-14 00:00:00+00:00,Bronze,48.23212636330279,Lagos,5.0,0.2769726644895176,R00002,157,16,14.96375,0.388125,1.175,,,,
R06188,2024-06-08 00:00:00+00:00,Gold,49.93978432927298,Lagos,4.6,0.2720453439472494,R00002,346,20,18.124000000000002,0.724,1.125,8.0,176.375,2.875,22.0
R06189,2023-09-30 00:00:00+00:00,Bronze,45.49792881304132,Cairo,4.7,0.1892738033992164,R00002,598,16,17.375625,0.33187500000000003,1.1,6.0,26.333333333333332,3.1666666666666665,22.0
R06190,2025-03-20 00:00:00+00:00,Bronze,42.34532106301288,Nairobi,5.0,0.1804343792791223,R00002,61,15,17.646,0.66,1.2733333333333334,5.0,76.0,3.4,22.0
R06191,2023-09-29 00:00:00+00:00,Bronze,49.05975939788552,Cairo,4.7,0.4950451792622366,R00002,599,33,15.950606060606061,0.5036363636363637,1.1363636363636365,1.0,342.0,1.0,22.0
R06192,2025-04-25 00:00:00+00:00,Silver,39.71257851126402,Cairo,4.5,0.0874671502977035,R00002,25,20,15.0495,0.396,1.05,6.0,65.83333333333333,3.0,22.0
R06193,2024-03-07 00:00:00+00:00,Platinum,52.32502708661485,Cairo,4.5,0.7229496406516859,R00002,439,18,15.67388888888889,1.1777777777777778,1.15,4.0,48.75,1.25,22.0
R06194,2023-11-14 00:00:00+00:00,Silver,18.0,Lagos,4.5,0.4364470736684294,R00002,553,22,16.838636363636365,0.6150000000000001,1.268181818181818,7.0,78.85714285714286,2.7142857142857144,22.0
R06195,2023-06-19 00:00:00+00:00,Bronze,33.38590299381295,Nairobi,4.8,0.5157876243326173,R00002,701,19,15.605263157894736,0.505263157894737,1.1684210526315788,6.0,167.5,3.1666666666666665,22.0
R06196,2024-08-31 00:00:00+00:00,Bronze,30.56459582727652,Nairobi,5.0,0.180482582520922,R00002,262,14,14.095714285714285,0.2942857142857143,1.0857142857142856,4.0,14.0,2.25,22.0
R06197,2024-05-25 00:00:00+00:00,Bronze,37.15692036482352,Nairobi,4.0,0.4761107809629913,R00002,360,20,14.7225,0.365,1.095,5.0,114.4,2.6,22.0
R06198,2023-09-27 00:00:00+00:00,Bronze,18.0,Cairo,3.9,0.4714607472121239,R01418,601,23,14.556521739130435,0.18608695652173915,1.1652173913043478,1.0,80.0,5.0,22.0
R06199,2025-04-23 00:00:00+00:00,Silver,24.786315276122536,Nairobi,3.1,0.3464686244104811,R00002,27,22,14.117727272727274,0.2290909090909091,1.1136363636363635,7.0,85.42857142857143,3.0,22.0
R06200,2024-08-09 00:00:00+00:00,Bronze,45.70318154108309,Lagos,3.8,0.5144703438458402,R00002,284,29,13.098620689655172,0.36379310344827587,1.103448275862069,3.0,7.333333333333333,2.6666666666666665,22.0
R06201,2024-09-12 00:00:00+00:00,Bronze,43.017104606785246,Cairo,4.9,0.2755891649346216,R00002,250,19,17.61842105263158,0.5547368421052631,1.1210526315789473,12.0,48.333333333333336,2.9166666666666665,22.0
R06202,2024-02-22 00:00:00+00:00,Platinum,48.05305521763266,Nairobi,4.9,0.16582810764734,R00002,453,11,12.97090909090909,0.97,1.0727272727272728,4.0,35.5,2.75,22.0
R06203,2025-03-21 00:00:00+00:00,Bronze,28.445079842794463,Nairobi,4.8,0.2626179973546769,R00002,60,21,15.120952380952382,0.4019047619047619,1.0904761904761904,5.0,219.0,3.2,22.0
R06204,2024-10-29 00:00:00+00:00,Bronze,34.586371143373604,Lagos,4.5,0.1452723901668506,R01490,203,20,15.732,0.259,1.1099999999999999,7.0,79.14285714285714,4.0,22.0
R06205,2023-12-30 00:00:00+00:00,Silver,26.438598643559004,Lagos,4.9,0.3270091834590556,R00002,507,25,13.798800000000002,0.20600000000000002,1.172,7.0,125.28571428571429,2.4285714285714284,22.0
R06206,2025-02-25 00:00:00+00:00,Silver,41.16668791948342,Lagos,4.5,0.3879699092194822,R00002,84,22,15.969999999999999,0.20227272727272727,1.2045454545454546,10.0,45.3,3.0,22.0
R06207,2024-12-31 00:00:00+00:00,Silver,42.13564102916182,Cairo,4.2,0.4954249993791235,R00002,140,21,16.76952380952381,0.6266666666666667,1.1714285714285715,3.0,203.33333333333334,2.0,22.0
R06208,2024-11-11 00:00:00+00:00,Silver,36.22829416381695,Nairobi,4.7,0.194609849999512,R04660,190,30,16.258333333333333,0.5233333333333333,1.1333333333333333,2.0,186.0,2.5,22.0
R06209,2024-06-29 00:00:00+00:00,Silver,44.85298756752038,Lagos,5.0,0.448250915689072,R03882,325,23,13.685652173913043,0.1391304347826087,1.1391304347826086,4.0,50.75,4.0,22.0
R06210,2025-02-02 00:00:00+00:00,Bronze,31.21357893881571,Lagos,4.6,0.4525075208047367,R00002,107,29,13.917241379310346,0.1082758620689655,1.193103448275862,6.0,53.0,2.3333333333333335,22.0
R06211,2024-10-15 00:00:00+00:00,Gold,52.28680837911702,Nairobi,4.4,0.3824700893483118,R00002,217,26,14.771153846153847,0.4107692307692308,1.1153846153846154,3.0,19.0,3.6666666666666665,22.0
R06212,2025-04-16 00:00:00+00:00,Bronze,24.55170927192925,Cairo,4.0,0.4398548852181846,R01868,34,16,15.265625,0.079375,1.10625,,,,
R06213,2024-10-27 00:00:00+00:00,Bronze,41.54998731645495,Nairobi,4.2,0.1074344712264428,R04208,205,19,16.126842105263155,0.2326315789473684,1.1578947368421053,8.0,29.75,3.0,22.0
R06214,2024-08-27 00:00:00+00:00,Bronze,57.63731564171911,Nairobi,4.4,0.6949305633394115,R00002,266,19,16.085789473684212,0.531578947368421,1.068421052631579,6.0,13.333333333333334,2.6666666666666665,22.0
R06215,2025-01-31 00:00:00+00:00,Bronze,25.82373727066875,Lagos,4.1,0.0828752603068955,R02334,109,30,14.59,0.44599999999999995,1.1,9.0,76.88888888888889,2.111111111111111,22.0
R06216,2024-08-14 00:00:00+00:00,Gold,47.68497266199649,Cairo,4.3,0.0859771086802716,R00002,279,30,16.857333333333333,0.6723333333333332,1.2166666666666666,4.0,53.25,3.25,22.0
R06217,2024-07-21 00:00:00+00:00,Bronze,18.0,Nairobi,4.8,0.3600881658035825,R00002,303,15,16.560666666666666,0.452,1.1533333333333333,7.0,264.57142857142856,2.857142857142857,22.0
R06218,2025-03-26 00:00:00+00:00,Bronze,31.54816475373669,Lagos,3.6,0.3459770788814223,R03338,55,20,13.972,0.1055,1.1099999999999999,7.0,127.14285714285714,2.7142857142857144,22.0
R06219,2024-04-13 00:00:00+00:00,Bronze,23.66320733098773,Nairobi,4.5,0.1653141685423054,R00002,402,23,16.405217391304348,0.5730434782608695,1.2043478260869565,5.0,59.8,2.0,22.0
R06220,2023-11-15 00:00:00+00:00,Silver,18.0,Cairo,4.2,0.2874312171062288,R00002,552,13,17.05923076923077,0.1523076923076923,1.169230769230769,1.0,209.0,1.0,22.0
R06221,2025-02-08 00:00:00+00:00,Silver,36.15523192646285,Nairobi,5.0,0.1064828821663839,R00002,101,13,14.99,0.30307692307692313,1.169230769230769,7.0,134.42857142857142,2.4285714285714284,22.0
R06222,2024-06-03 00:00:00+00:00,Bronze,28.04011007877565,Cairo,5.0,0.027731931689281,R05823,351,23,15.909565217391306,0.41391304347826086,1.0521739130434782,2.0,81.0,3.0,22.0
R06223,2024-04-30 00:00:00+00:00,Bronze,54.589866491352026,Cairo,4.1,0.0740600142384963,R01112,385,19,14.87684210526316,0.12999999999999998,1.2315789473684209,6.0,24.166666666666668,2.3333333333333335,22.0
R06224,2024-01-25 00:00:00+00:00,Gold,33.03383455549965,Nairobi,3.9,0.5375229906638536,R00002,481,20,17.2085,0.658,1.21,3.0,108.33333333333333,2.3333333333333335,22.0
R06225,2023-12-27 00:00:00+00:00,Silver,32.447296637688986,Lagos,4.3,0.4556578163299031,R00002,510,20,16.41,0.33099999999999996,1.205,2.0,121.0,3.5,22.0
R06226,2023-12-30 00:00:00+00:00,Silver,19.25039696389648,Lagos,4.0,0.1730029173723837,R04967,507,32,15.501875,0.3271875,1.11875,2.0,55.0,1.5,22.0
R06227,2025-03-13 00:00:00+00:00,Bronze,52.29535258631877,Cairo,4.2,0.1376201304736772,R00002,68,21,15.797142857142857,0.47285714285714286,1.1428571428571428,9.0,88.44444444444444,3.111111111111111,22.0
R06228,2024-02-25 00:00:00+00:00,Bronze,31.365736281595662,Lagos,5.0,0.1768082335550827,R00002,450,16,16.099375000000002,0.555625,1.3375000000000001,9.0,127.22222222222223,3.7777777777777777,22.0
R06229,2024-08-06 00:00:00+00:00,Silver,43.7625587238602,Cairo,3.6,0.2600266883520395,R00002,287,20,15.202000000000002,0.491,1.1099999999999999,7.0,153.71428571428572,2.4285714285714284,22.0
R06230,2024-04-19 00:00:00+00:00,Silver,45.71025423567545,Nairobi,4.5,0.708565883349309,R00002,396,22,14.799545454545456,0.7345454545454545,1.1045454545454545,5.0,62.4,2.6,22.0
R06231,2024-08-21 00:00:00+00:00,Gold,43.88694942166996,Cairo,3.8,0.158217217208161,R01608,272,25,12.912799999999999,0.6951999999999999,1.088,2.0,104.5,2.5,22.0
R06232,2024-07-30 00:00:00+00:00,Silver,18.0,Cairo,4.2,0.503483279325678,R05142,294,25,15.1572,0.48119999999999996,1.1840000000000002,5.0,284.4,3.2,22.0
R06233,2023-05-26 00:00:00+00:00,Silver,32.79233673212384,Nairobi,4.1,0.2913340004754773,R01876,725,16,16.6375,0.40249999999999997,1.16875,9.0,277.3333333333333,2.7777777777777777,22.0
R06234,2023-09-20 00:00:00+00:00,Bronze,35.18677373953565,Cairo,5.0,0.1305301306789306,R00002,608,28,13.198571428571428,0.12642857142857142,1.1071428571428572,3.0,12.666666666666666,2.0,22.0
R06235,2025-02-25 00:00:00+00:00,Bronze,27.51380852203453,Nairobi,5.0,0.2037632967380726,R00002,84,25,15.0152,0.35719999999999996,1.0959999999999999,8.0,34.375,2.5,22.0
R06236,2023-11-15 00:00:00+00:00,Bronze,27.756446971935635,Lagos,3.5,0.310363098594253,R00002,552,28,14.273928571428572,0.20500000000000002,1.1464285714285716,6.0,235.0,3.6666666666666665,22.0
R06237,2025-03-27 00:00:00+00:00,Bronze,34.40645939136838,Cairo,4.0,0.3407219380634367,R04042,54,27,16.20962962962963,0.757037037037037,1.151851851851852,2.0,25.5,1.5,22.0
R06238,2023-11-13 00:00:00+00:00,Bronze,30.981747189638387,Cairo,4.1,0.2940899504413072,R00002,554,27,15.038518518518519,0.18666666666666668,1.2703703703703704,4.0,75.5,2.0,22.0
R06239,2024-06-05 00:00:00+00:00,Silver,47.868652608408766,Lagos,4.9,0.0377254960994232,R00002,349,16,15.358125,0.306875,1.0625,4.0,84.0,2.5,22.0
R06240,2023-11-18 00:00:00+00:00,Silver,21.80994306336831,Cairo,4.8,0.6655815146154926,R04583,549,21,16.22,0.29285714285714287,1.2333333333333332,3.0,17.666666666666668,3.3333333333333335,22.0
R06241,2023-12-02 00:00:00+00:00,Bronze,32.74971256915421,Cairo,4.0,0.584984293082862,R00002,535,14,16.73357142857143,0.3628571428571429,1.2,5.0,69.0,3.0,22.0
R06242,2023-10-20 00:00:00+00:00,Silver,42.50995205272278,Lagos,4.5,0.2994825651876563,R00002,578,11,16.37909090909091,0.042727272727272725,1.2636363636363637,4.0,153.75,3.25,22.0
R06243,2025-01-01 00:00:00+00:00,Silver,47.23074984808193,Lagos,4.8,0.1366994652520731,R05373,139,16,13.870000000000001,0.5275,1.05625,6.0,120.83333333333333,3.1666666666666665,22.0
R06244,2023-09-14 00:00:00+00:00,Bronze,32.869130072910444,Cairo,4.5,0.3062834948782407,R00002,614,15,14.739333333333333,0.04,1.1133333333333333,6.0,43.0,2.6666666666666665,22.0
R06245,2024-05-11 00:00:00+00:00,Bronze,45.63045492170861,Cairo,4.6,0.1996744879211341,R00983,374,24,13.773333333333333,0.36333333333333334,1.0666666666666667,7.0,37.285714285714285,2.4285714285714284,22.0
R06246,2025-01-03 00:00:00+00:00,Bronze,40.52627255671611,Lagos,4.7,0.1643897931651118,R00002,137,16,15.576875,0.24125,1.175,8.0,257.5,3.0,22.0
R06247,2023-05-15 00:00:00+00:00,Bronze,30.416424386385568,Cairo,4.8,0.1364466382795948,R02916,736,27,14.036296296296298,0.30407407407407405,1.1555555555555554,2.0,347.0,2.5,22.0
R06248,2023-10-18 00:00:00+00:00,Gold,22.158684346308345,Lagos,4.2,0.2757190284660279,R00002,580,16,16.49875,1.08875,1.15625,2.0,28.5,1.5,22.0
R06249,2023-06-28 00:00:00+00:00,Silver,47.12539661375677,Nairobi,4.6,0.1253738372169675,R00002,692,13,15.763846153846155,0.2523076923076923,1.1384615384615384,6.0,311.0,2.8333333333333335,22.0
R06250,2024-06-27 00:00:00+00:00,Bronze,47.22258666438045,Cairo,4.9,0.3053319882104119,R00002,327,17,15.919411764705883,0.9194117647058823,1.088235294117647,3.0,71.0,3.3333333333333335,22.0
R06251,2023-08-18 00:00:00+00:00,Gold,31.09316827012996,Nairobi,3.6,0.2295398901989429,R00002,641,22,14.65090909090909,0.7872727272727272,1.1045454545454545,2.0,32.0,2.5,22.0
R06252,2024-05-30 00:00:00+00:00,Gold,37.04825064339259,Nairobi,4.9,0.0666347290528683,R00002,355,25,14.2252,0.5388000000000001,1.0759999999999998,5.0,159.0,2.4,22.0
R06253,2024-09-22 00:00:00+00:00,Silver,52.86769234053893,Nairobi,3.6,0.1988376962476969,R00002,240,23,15.117391304347825,0.5008695652173912,1.1391304347826086,4.0,61.75,2.0,22.0
R06254,2025-04-01 00:00:00+00:00,Bronze,37.14503376711939,Cairo,4.3,0.4262192588024086,R00002,49,23,15.625217391304348,0.437391304347826,1.1869565217391305,7.0,374.42857142857144,2.5714285714285716,22.0
R06255,2024-03-01 00:00:00+00:00,Gold,43.71440300293618,Nairobi,4.8,0.3026692517282539,R01574,445,18,17.552777777777777,0.995,1.2666666666666666,9.0,111.0,2.5555555555555554,22.0
R06256,2023-09-05 00:00:00+00:00,Platinum,33.62996369770682,Nairobi,5.0,0.7401502456195452,R00002,623,23,14.333478260869565,0.7139130434782608,1.1608695652173913,5.0,33.2,3.8,22.0
R06257,2024-04-01 00:00:00+00:00,Silver,27.26513272426588,Cairo,4.6,0.1330005427850398,R00002,414,25,16.9612,0.5112,1.136,6.0,114.5,2.6666666666666665,22.0
R06258,2025-02-02 00:00:00+00:00,Bronze,38.65441353876267,Nairobi,4.4,0.0996814744123737,R00002,107,22,15.786363636363637,0.5086363636363637,1.1545454545454545,4.0,198.25,3.0,22.0
R06259,2024-05-22 00:00:00+00:00,Bronze,34.39892508234179,Cairo,4.6,0.1603648439756959,R00002,363,13,14.98,0.86,1.1307692307692307,5.0,154.2,2.4,22.0
R06260,2023-10-22 00:00:00+00:00,Silver,19.680204307137448,Lagos,4.2,0.3630763582649408,R00002,576,26,15.205769230769231,0.36230769230769233,1.1346153846153846,3.0,26.333333333333332,3.3333333333333335,22.0
R06261,2023-09-17 00:00:00+00:00,Gold,18.0,Nairobi,5.0,0.2614200601482339,R00013,611,22,15.090454545454547,1.1045454545454545,1.1545454545454545,2.0,148.5,1.5,22.0
R06262,2024-11-24 00:00:00+00:00,Bronze,41.5772664140016,Nairobi,5.0,0.5516477034571039,R00002,177,33,15.652424242424242,0.43969696969696975,1.1393939393939394,6.0,75.83333333333333,2.8333333333333335,22.0
R06263,2023-10-13 00:00:00+00:00,Silver,45.12427953835562,Nairobi,4.8,0.097033495399272,R05211,585,19,15.531578947368422,0.12526315789473683,1.2421052631578948,2.0,99.0,1.5,22.0
R06264,2025-01-17 00:00:00+00:00,Bronze,33.36148006586546,Nairobi,4.4,0.5963642981907998,R00002,123,21,15.900476190476192,0.24952380952380954,1.2095238095238094,7.0,207.28571428571428,3.0,22.0
R06265,2023-06-10 00:00:00+00:00,Gold,32.560110244403646,Nairobi,5.0,0.2006179579900305,R00342,710,20,14.073500000000001,1.2675,1.08,4.0,37.5,3.0,22.0
R06266,2024-09-15 00:00:00+00:00,Bronze,38.38545611067864,Cairo,3.9,0.4933151472817689,R00002,247,17,18.718823529411765,0.9835294117647058,1.1823529411764706,3.0,18.333333333333332,3.0,22.0
R06267,2023-12-06 00:00:00+00:00,Bronze,30.09658879101584,Lagos,3.8,0.2307207341143395,R00002,531,22,15.46,0.315,1.1636363636363638,2.0,34.0,3.5,22.0
R06268,2024-10-29 00:00:00+00:00,Silver,36.49056342885754,Lagos,4.4,0.5314415451267911,R00802,203,20,15.7595,0.8415000000000001,1.1949999999999998,8.0,88.625,2.625,22.0
R06269,2024-02-12 00:00:00+00:00,Bronze,20.5331157161297,Cairo,4.5,0.2716365939999385,R00002,463,19,16.54105263157895,0.63,1.1684210526315788,4.0,35.0,2.75,22.0
