user_id,signup_date,loyalty_status,age,city,avg_rating_given,churn_prob,referred_by
R05754,2025-03-05,Gold,22.46166532,Cairo,4.3,0.4631077629,
R05755,2023-08-16,Silver,42.41039687,Nairobi,4.1,0.1185973554,R02718
R05756,2024-01-03,Bronze,26.02641819,Nairobi,4.1,0.2586924648,
R05757,2024-07-17,Bronze,33.9870567,Cairo,3.7,0.4940147742,R00056
R05758,2023-11-09,Gold,18.2642596,Lagos,5,0.5273119062,
R05759,2023-09-25,Bronze,33.64168816,Lagos,4.6,0.118052476,
R05760,2025-01-26,Bronze,18,Cairo,4.3,0.474881679,
R05761,2025-01-11,Bronze,42.32032051,Cairo,4.2,0.0401437429,
R05762,2024-12-01,Bronze,38.0406896,Cairo,3.3,0.1355560701,
R05763,2024-05-22,Bronze,36.08138002,Lagos,5,0.05538394426,R04130
R05764,2024-12-14,Bronze,25.93463163,Lagos,4.1,0.4695844572,
R05765,2024-10-24,Silver,27.69484439,Lagos,5,0.4860944167,
R05766,2023-11-28,Bronze,52.6829802,Lagos,5,0.5454309229,R00801
R05767,2025-02-05,Bronze,33.89893521,Lagos,4.9,0.6477025561,
R05768,2024-09-24,Bronze,41.53770507,Cairo,4,0.6923813247,
R05769,2023-10-13,Bronze,43.34432399,Nairobi,4.3,0.4017121528,R00103
R05770,2025-03-20,Platinum,40.15708147,Nairobi,4.6,0.3386872074,
R05771,2024-11-02,Bronze,41.08383257,Cairo,4.5,0.3311326771,
R05772,2023-10-24,Silver,18,Cairo,4.8,0.3282723883,R00007
R05773,2025-04-15,Bronze,43.43424133,Lagos,3.9,0.2440685201,
R05774,2024-12-27,Bronze,28.32373758,Nairobi,4.2,0.1368089255,
R05775,2025-04-11,Bronze,18,Nairobi,4.3,0.384775853,
R05776,2024-01-10,Bronze,29.06742612,Nairobi,4.5,0.0592731646,R03553
R05777,2023-09-23,Bronze,44.12037194,Cairo,4.8,0.4955143382,
R05778,2024-04-20,Silver,54.88302017,Nairobi,4.2,0.5170054994,
R05779,2023-09-22,Gold,24.86044484,Lagos,4.7,0.2072111629,
R05780,2023-10-26,Bronze,39.16922287,Lagos,4.3,0.0808171361,
R05781,2025-02-17,Bronze,47.21793641,Nairobi,3.9,0.0736634866,R00303
R05782,2024-08-04,Bronze,37.33929734,Lagos,4.6,0.1506373583,
R05783,2023-06-27,Bronze,33.99103131,Nairobi,3.2,0.1245261282,
R05784,2024-12-24,Gold,40.17197117,Lagos,5,0.4963560357,R01079
R05785,2023-12-27,Gold,19.57543645,Cairo,4.6,0.1211883866,R00579
R05786,2023-10-06,Bronze,38.65806011,Nairobi,4.1,0.3006614457,
R05787,2024-12-04,Bronze,45.18662261,Nairobi,4.5,0.5878538161,
R05788,2024-10-01,Bronze,39.33502458,Lagos,4.3,0.7392107419,
R05789,2024-08-02,Gold,39.70904283,Nairobi,4.6,0.7352000684,R00092
R05790,2023-12-18,Silver,35.46383251,Nairobi,5,0.2970063925,
R05791,2024-11-20,Silver,34.27093319,Nairobi,4.3,0.1011775527,R00094
R05792,2023-07-02,Bronze,35.65511569,Nairobi,4.4,0.2505560595,
R05793,2024-11-20,Gold,18,Nairobi,4.6,0.07719123474,
R05794,2023-05-07,Gold,42.03668778,Lagos,5,0.260118735,
R05795,2023-09-05,Bronze,25.55977503,Nairobi,4.7,0.2549529651,R00241
R05796,2024-07-21,Silver,18,Cairo,3.5,0.1282856159,
R05797,2023-07-20,Bronze,28.77603691,Nairobi,4.7,0.4408872041,
R05798,2023-06-22,Bronze,41.60755726,Nairobi,4,0.3551344435,
R05799,2025-03-25,Silver,39.24847875,Lagos,4,0.2182769834,
R05800,2023-09-15,Bronze,36.24302631,Nairobi,4.3,0.3677940328,
R05801,2024-02-16,Gold,46.36018202,Nairobi,3.5,0.2498771512,R02178
R05802,2024-03-11,Bronze,37.83000974,Cairo,4.8,0.1581903565,
R05803,2024-08-02,Bronze,49.42960875,Nairobi,4,0.3600091905,
R05804,2024-08-17,Bronze,44.73408586,Lagos,4.4,0.08974894587,R03167
R05805,2025-04-04,Silver,43.64900389,Lagos,4.1,0.1371155978,R03913
R05806,2024-11-27,Bronze,24.02598058,Nairobi,4.7,0.3235477327,
R05807,2024-09-02,Silver,33.90076799,Nairobi,4.9,0.3581732412,
R05808,2023-09-30,Bronze,30.42132965,Cairo,3.8,0.328689487,
R05809,2025-04-01,Bronze,49.71382948,Nairobi,4.2,0.1694361497,R01343
R05810,2023-08-14,Bronze,29.90100223,Cairo,5,0.3695171457,
R05811,2023-09-21,Bronze,52.15837688,Lagos,4.4,0.07862361411,R03152
R05812,2023-07-16,Bronze,43.11621078,Cairo,4.6,0.4069087429,
R05813,2024-07-14,Gold,18,Lagos,3.4,0.2326570369,R01466
R05814,2025-03-18,Bronze,45.90530377,Nairobi,4.6,0.2491620749,R00966
R05815,2024-09-30,Silver,42.3560875,Cairo,4,0.2818437128,
R05816,2024-12-16,Gold,42.73680861,Nairobi,4.4,0.135121074,R03462
R05817,2024-08-27,Silver,19.21468693,Lagos,4.1,0.2443319802,
R05818,2024-05-18,Gold,36.40246091,Nairobi,4.9,0.07919468829,
R05819,2025-01-31,Silver,27.69265887,Nairobi,4.2,0.0141797967,
R05820,2024-01-05,Gold,23.11209402,Cairo,4.6,0.3383787659,
R05821,2024-02-27,Bronze,32.83458126,Nairobi,4.7,0.4119702622,
R05822,2025-02-05,Bronze,31.62898152,Nairobi,5,0.3368608823,
R05823,2024-05-28,Bronze,34.92387862,Lagos,4.9,0.1365995725,
R05824,2024-01-09,Bronze,40.87613215,Nairobi,4.1,0.2365927831,
R05825,2024-12-12,Gold,35.68520099,Nairobi,3.5,0.1915749022,R05750
R05826,2025-02-01,Bronze,33.09083882,Lagos,4.3,0.08180034278,
R05827,2024-01-21,Gold,24.62027818,Cairo,4.2,0.2849521233,
R05828,2023-09-16,Bronze,45.37028823,Cairo,5,0.5610312356,R04660
R05829,2023-10-30,Platinum,54.65937753,Lagos,4.7,0.1418314455,
R05830,2024-02-03,Silver,24.93804607,Cairo,3.8,0.3241141502,
R05831,2025-03-13,Bronze,21.35743527,Lagos,4.4,0.03785469563,R03627
R05832,2024-09-22,Silver,40.94291109,Lagos,5,0.3857574551,
R05833,2024-02-18,Bronze,41.89109654,Lagos,3.9,0.2907613566,
R05834,2023-09-06,Bronze,26.43735343,Lagos,4.4,0.1388961834,
R05835,2024-09-17,Platinum,35.60066891,Lagos,4.9,0.01987770271,
R05836,2024-01-23,Gold,26.54137363,Cairo,4.2,0.2117204298,R05276
R05837,2024-02-07,Silver,28.53793926,Lagos,4.2,0.159268713,R00342
R05838,2024-06-13,Silver,42.37485145,Nairobi,4.6,0.123926385,R00720
R05839,2024-01-10,Silver,27.81966971,Lagos,4.2,0.1618888598,
R05840,2024-12-19,Bronze,20.87031575,Cairo,4.8,0.2909180648,R00502
R05841,2024-06-26,Bronze,30.31184395,Cairo,4.9,0.3751497957,
R05842,2023-12-02,Silver,41.36342993,Lagos,4.6,0.1780056088,R00052
R05843,2024-12-19,Gold,40.6810813,Lagos,4.8,0.2749352497,R04761
R05844,2023-09-07,Bronze,35.25353334,Nairobi,4.4,0.06492365938,R00095
R05845,2024-03-24,Gold,41.96596101,Nairobi,3.8,0.1589159178,
R05846,2023-12-11,Bronze,30.92878943,Cairo,4.9,0.2140540591,
R05847,2024-01-03,Bronze,41.90993913,Nairobi,4.6,0.3526965618,
R05848,2024-08-26,Bronze,34.3955316,Cairo,4.8,0.2263715329,R00149
R05849,2024-06-09,Bronze,42.60495792,Nairobi,4.1,0.2697730907,R01566
R05850,2024-05-20,Bronze,23.75201184,Nairobi,4.7,0.03053102732,R00282
R05851,2024-05-06,Silver,36.00800252,Nairobi,3.8,0.6831036025,
R05852,2024-03-03,Silver,29.31340641,Nairobi,5,0.6310618292,R00033
R05853,2024-04-18,Bronze,32.26401293,Lagos,4.7,0.01791965867,
R05854,2024-08-22,Platinum,32.79417006,Nairobi,4.4,0.6176936876,
R05855,2024-10-30,Silver,42.97463271,Lagos,4.5,0.1033059224,
R05856,2023-10-10,Bronze,41.8212949,Lagos,4.2,0.2586350686,R00336
R05857,2025-03-20,Bronze,27.93150334,Nairobi,4.2,0.6351134799,
R05858,2024-09-25,Bronze,27.98622836,Cairo,4.6,0.2869617277,
R05859,2023-08-22,Silver,31.79910369,Cairo,4.6,0.252058561,R00041
R05860,2024-07-28,Silver,25.19737518,Lagos,4.3,0.3355652806,R00001
R05861,2025-01-12,Silver,33.780371,Cairo,3.6,0.3199235637,
R05862,2023-08-28,Bronze,34.86869337,Nairobi,4.4,0.1554494313,R00033
R05863,2024-08-13,Bronze,41.00265933,Lagos,3.8,0.291146673,R04546
R05864,2024-05-23,Bronze,38.63714442,Cairo,4.9,0.295493327,
R05865,2024-10-02,Bronze,25.47502118,Lagos,4.2,0.1846400233,R02113
R05866,2024-09-03,Bronze,42.01025917,Lagos,4.6,0.3436099354,
R05867,2024-06-22,Silver,32.3109101,Lagos,4.3,0.1374491841,R04023
R05868,2023-12-09,Bronze,34.11445464,Nairobi,4.9,0.1608741642,
R05869,2025-03-07,Bronze,18,Lagos,4.1,0.4052197792,
R05870,2023-07-06,Bronze,35.33916587,Cairo,3.9,0.242159793,
R05871,2024-05-21,Bronze,37.23090233,Cairo,3.9,0.3700153865,
R05872,2023-11-21,Silver,43.25034617,Nairobi,4.1,0.1995763285,
R05873,2024-09-13,Bronze,47.57872868,Cairo,5,0.1431991269,
R05874,2024-11-25,Bronze,32.38709044,Nairobi,5,0.03723411997,R04641
R05875,2025-01-08,Bronze,29.9094858,Cairo,4.7,0.1951490351,
R05876,2025-02-03,Bronze,40.57636229,Lagos,4.5,0.2087407219,
R05877,2025-04-07,Bronze,37.13176929,Nairobi,3.3,0.2455431588,R00264
R05878,2023-05-22,Silver,26.50209721,Nairobi,3.4,0.3974287994,
R05879,2023-10-03,Gold,34.06119763,Lagos,3.6,0.1189282672,
R05880,2024-01-07,Bronze,19.37911192,Nairobi,4.4,0.415682195,
R05881,2024-06-15,Bronze,62.33721033,Cairo,4.5,0.1919011337,
R05882,2024-06-21,Bronze,34.56822321,Lagos,5,0.338524609,
R05883,2024-07-23,Platinum,31.23899238,Cairo,5,0.02510329162,
R05884,2024-03-22,Bronze,29.08219362,Lagos,4.8,0.3167434962,
R05885,2023-08-14,Bronze,44.00638943,Cairo,4.7,0.3216315351,
R05886,2024-07-23,Bronze,50.78338832,Cairo,3.5,0.1979808135,
R05887,2024-07-26,Bronze,43.64499523,Cairo,4.4,0.1774665794,
R05888,2024-08-11,Silver,41.35003348,Cairo,4.2,0.06006553274,
R05889,2024-04-27,Bronze,26.06448145,Lagos,4.6,0.5327513801,
R05890,2024-08-19,Silver,43.73243659,Lagos,5,0.1585222538,R00100
R05891,2024-02-27,Bronze,18,Lagos,4.9,0.2015525522,
R05892,2025-02-28,Silver,49.9744152,Lagos,4.3,0.4473926585,R00116
R05893,2024-04-26,Silver,44.38043447,Lagos,4.8,0.1051315671,R01547
R05894,2025-02-12,Bronze,43.10472813,Cairo,5,0.01331887967,
R05895,2025-01-03,Silver,41.55519109,Cairo,5,0.1048530428,
R05896,2023-06-23,Silver,31.29929883,Cairo,4.8,0.2116623992,
R05897,2023-09-05,Silver,26.80956258,Cairo,4.2,0.220081425,
R05898,2023-04-28,Gold,25.25555403,Cairo,5,0.3496668182,R00449
R05899,2023-09-13,Bronze,33.80786546,Cairo,5,0.2640449572,
R05900,2024-01-16,Silver,42.01868085,Nairobi,3.8,0.6483902275,R05361
R05901,2023-06-04,Silver,38.43228537,Lagos,5,0.2520605862,
R05902,2023-10-24,Bronze,27.25853429,Lagos,5,0.3389798766,
R05903,2023-10-23,Silver,34.6684804,Cairo,4.2,0.7392283299,
R05904,2024-08-04,Platinum,56.77444865,Nairobi,4.6,0.4206353607,
R05905,2023-12-06,Bronze,37.78111551,Lagos,4.5,0.07674766038,
R05906,2023-09-19,Bronze,25.33222758,Nairobi,4.1,0.3967469255,
R05907,2023-05-24,Bronze,35.5146651,Cairo,5,0.4095882836,
R05908,2023-07-29,Bronze,37.2375236,Nairobi,4.7,0.3444726907,
R05909,2025-01-28,Gold,27.82351212,Lagos,4.6,0.08381274451,R00278
R05910,2023-08-12,Silver,37.34786369,Lagos,4.8,0.1806720722,
R05911,2023-06-16,Bronze,40.68405649,Cairo,5,0.2783239614,
R05912,2024-01-20,Bronze,37.21449769,Lagos,3.9,0.4129128844,
R05913,2025-01-12,Bronze,18.08634704,Cairo,4,0.3280387317,R01016
R05914,2024-09-13,Bronze,35.2219213,Lagos,4.3,0.1029954625,
R05915,2025-01-27,Bronze,31.18604561,Nairobi,5,0.399490034,R00566
R05916,2023-10-11,Bronze,33.7766638,Lagos,3.6,0.4257966017,R00467
R05917,2024-05-07,Silver,42.44771442,Lagos,4.2,0.617299688,
R05918,2023-10-27,Gold,45.63308133,Nairobi,5,0.3731910414,
R05919,2024-06-26,Bronze,50.41346668,Nairobi,4.8,0.2854537869,R03176
R05920,2024-04-04,Bronze,36.22834399,Nairobi,5,0.44111678,
R05921,2024-11-19,Bronze,33.79757538,Cairo,5,0.21890435,
R05922,2024-11-20,Bronze,35.31310699,Cairo,4.7,0.2900061839,
R05923,2023-08-16,Bronze,34.13868161,Lagos,4.4,0.4775436404,
R05924,2024-10-28,Bronze,37.82574088,Cairo,4.2,0.1509163789,
R05925,2024-03-22,Silver,43.01552926,Cairo,5,0.1275247091,R05076
R05926,2024-07-19,Gold,35.02116,Cairo,4.8,0.2526556231,
R05927,2025-01-04,Bronze,27.9574458,Nairobi,4.3,0.1569804543,R04546
R05928,2023-11-02,Silver,22.16634347,Lagos,4.6,0.1271131716,
R05929,2024-03-02,Bronze,41.58286181,Nairobi,5,0.07543110476,R00436
R05930,2023-08-21,Silver,43.35237991,Lagos,4.7,0.2162916547,
R05931,2024-04-16,Silver,22.19027317,Nairobi,4.1,0.08093212536,
R05932,2025-04-09,Silver,30.0769232,Cairo,3.7,0.3401633678,
R05933,2025-04-20,Silver,28.84824111,Cairo,4.1,0.4647516771,
R05934,2024-09-26,Bronze,45.8217886,Nairobi,4,0.102290063,
R05935,2023-09-01,Silver,23.46148137,Lagos,4.1,0.2272939686,
R05936,2023-06-26,Bronze,40.98663463,Cairo,5,0.3412202618,
R05937,2024-06-29,Platinum,36.31997116,Nairobi,4.5,0.1382844539,R02827
R05938,2024-04-28,Gold,19.45273099,Nairobi,5,0.05343079922,
R05939,2025-02-28,Bronze,35.5308884,Cairo,4.5,0.06550340784,
R05940,2023-10-03,Bronze,28.89521847,Lagos,4.5,0.2152265051,
R05941,2024-08-18,Bronze,24.33942225,Cairo,4.5,0.1091807507,
R05942,2023-06-10,Silver,27.41999906,Lagos,5,0.3592502222,
R05943,2024-01-30,Bronze,43.39298188,Cairo,4.4,0.02028283391,
R05944,2024-10-19,Bronze,30.9274385,Cairo,4.3,0.4552576474,
R05945,2025-04-02,Bronze,18,Nairobi,4.8,0.1813915292,R00787
R05946,2023-07-07,Bronze,44.87432593,Cairo,3.9,0.05505796037,
R05947,2024-12-26,Silver,30.63618407,Lagos,4.6,0.3769988661,R00714
R05948,2023-07-26,Silver,48.22448373,Lagos,4.6,0.4627709991,
R05949,2025-04-17,Bronze,38.3041416,Cairo,5,0.1275973339,
R05950,2024-03-29,Silver,49.6953014,Nairobi,4.3,0.2719030678,
R05951,2023-08-13,Silver,32.06360957,Nairobi,5,0.1725079392,R03152
R05952,2024-09-02,Bronze,31.97826889,Nairobi,4.1,0.2536954045,
R05953,2023-10-08,Bronze,35.81392808,Cairo,4.2,0.357762621,
R05954,2025-04-12,Bronze,46.74839657,Nairobi,3.7,0.2639890892,R00739
R05955,2024-07-17,Bronze,21.84470661,Cairo,3.6,0.6531835038,R00682
R05956,2024-03-02,Bronze,24.99044347,Cairo,4.1,0.3311315972,R02299
R05957,2025-02-05,Silver,35.39832525,Nairobi,4.6,0.570016446,R05236
R05958,2024-12-02,Silver,48.44814107,Cairo,4,0.1758463528,R00518
R05959,2024-08-08,Bronze,36.16024103,Nairobi,4.3,0.3551739404,R00121
R05960,2023-05-14,Silver,36.81604787,Cairo,4.8,0.1339465299,
R05961,2023-12-29,Bronze,48.29573904,Nairobi,5,0.109005318,
R05962,2024-10-26,Bronze,40.76001723,Nairobi,4.1,0.4580975317,R00035
R05963,2024-04-24,Bronze,38.58465901,Cairo,4.8,0.08699227844,
R05964,2024-05-22,Bronze,35.43101868,Nairobi,3.9,0.2441640536,
R05965,2023-10-28,Gold,38.47203238,Cairo,5,0.5086415194,R00797
R05966,2023-08-22,Bronze,46.40369034,Cairo,4.5,0.5424874028,
R05967,2025-03-25,Bronze,20.1984425,Cairo,4.7,0.3212732047,
R05968,2024-11-15,Bronze,42.61630323,Lagos,4.8,0.1305551801,
R05969,2023-09-27,Gold,42.50761951,Lagos,4.3,0.3218014547,
R05970,2024-01-14,Gold,35.16172096,Cairo,4.4,0.1726149425,
R05971,2025-03-26,Bronze,50.79776744,Nairobi,3.6,0.1236859432,
R05972,2023-08-18,Bronze,39.7412278,Cairo,4.7,0.6545265999,
R05973,2023-09-24,Gold,37.25536543,Lagos,4.2,0.2608683866,
R05974,2024-12-04,Gold,18,Nairobi,4.4,0.1659377821,
R05975,2023-09-18,Platinum,44.10508596,Nairobi,3.3,0.3801542106,
R05976,2023-10-20,Bronze,30.99262293,Cairo,4.2,0.2844593359,
R05977,2023-08-13,Bronze,35.92624241,Cairo,4.7,0.1476257909,
R05978,2024-11-20,Bronze,24.30685349,Nairobi,4.4,0.4626879528,
R05979,2023-09-01,Bronze,42.928673,Cairo,5,0.2932445644,R01389
R05980,2024-11-10,Silver,29.07972729,Lagos,4.4,0.3053907364,R00044
R05981,2023-06-08,Bronze,26.20731556,Nairobi,3.4,0.3234723613,
R05982,2023-08-15,Gold,44.6447442,Lagos,4.2,0.4198284449,R00004
R05983,2024-05-09,Bronze,29.62284725,Cairo,3.8,0.3599969642,
R05984,2024-10-26,Silver,50.06656064,Lagos,5,0.359057386,
R05985,2024-06-24,Bronze,41.84517144,Nairobi,5,0.0529943393,
R05986,2023-09-08,Silver,22.68207787,Nairobi,4.5,0.1417915551,R00413
R05987,2024-07-27,Bronze,28.35171663,Cairo,4,0.3280481561,
R05988,2024-03-17,Platinum,43.60232481,Cairo,4.5,0.05564219653,R04195
R05989,2023-10-06,Bronze,37.08925115,Nairobi,4.3,0.3076697125,
R05990,2024-07-28,Platinum,22.95686551,Nairobi,3.9,0.6488952079,
R05991,2024-07-17,Silver,56.12434904,Lagos,5,0.5315764095,
R05992,2024-08-29,Bronze,27.69608807,Lagos,4.1,0.504531396,R03415
R05993,2023-07-19,Bronze,25.32118168,Cairo,3.8,0.2690059497,
R05994,2024-09-08,Bronze,49.79633046,Cairo,4.3,0.1491522334,
R05995,2024-05-16,Silver,22.85636816,Cairo,4.4,0.3534750182,
R05996,2024-05-17,Bronze,39.06856218,Nairobi,3.9,0.5248877124,
R05997,2024-07-01,Silver,43.09372303,Lagos,4.1,0.3536208588,R00698
R05998,2024-01-09,Silver,44.85297833,Cairo,4.8,0.5237410111,
R05999,2025-01-26,Bronze,18,Nairobi,4.1,0.1938075079,
R06000,2024-05-10,Silver,41.67347178,Cairo,5,0.2306144014,
R06001,2023-09-28,Gold,28.33240316,Cairo,4.2,0.1112263636,R00095
R06002,2023-07-02,Bronze,32.37988423,Nairobi,4.5,0.1871267674,R02307
R06003,2024-07-11,Silver,33.73157597,Lagos,4.2,0.128230882,
R06004,2025-03-27,Silver,34.62270727,Nairobi,3.7,0.4478161,R00002
R06005,2023-11-11,Platinum,31.7015918,Nairobi,3.8,0.1106824405,
R06006,2024-04-17,Silver,46.34579054,Nairobi,5,0.4467451575,
R06007,2024-02-21,Bronze,47.00087818,Cairo,4.8,0.2496142556,
R06008,2024-01-03,Silver,25.18033628,Cairo,3.4,0.06914067382,
R06009,2024-07-01,Bronze,35.35396766,Cairo,4.1,0.2486825496,
R06010,2023-10-15,Gold,41.61136936,Cairo,4.5,0.1752133749,R03636
R06011,2023-08-03,Bronze,23.27860089,Nairobi,4.2,0.5148528986,
R06012,2024-04-24,Bronze,43.74431171,Lagos,3.7,0.4679849911,R01422
R06013,2023-05-12,Bronze,34.27267331,Nairobi,5,0.4682748,R02898
R06014,2023-12-04,Bronze,26.19687038,Nairobi,4.1,0.252764795,
R06015,2024-04-11,Gold,21.95270665,Cairo,5,0.2306537802,
R06016,2024-06-19,Bronze,36.72192202,Cairo,4.1,0.2591607811,
R06017,2024-02-19,Bronze,23.68450555,Cairo,3.8,0.4335115732,
R06018,2023-06-13,Silver,42.34256829,Lagos,4.9,0.08500847557,
R06019,2023-10-10,Bronze,40.14751769,Nairobi,4.6,0.428457692,R00365
R06020,2024-11-01,Platinum,54.55547847,Nairobi,4.7,0.5476013607,R01192
R06021,2023-12-14,Bronze,21.95279509,Cairo,5,0.3313781902,R00782
R06022,2024-09-05,Bronze,18,Nairobi,4.6,0.2076445517,
R06023,2023-12-23,Bronze,28.51878657,Cairo,3.9,0.422661611,R05380
R06024,2024-07-16,Bronze,42.05999904,Cairo,4.9,0.4727120531,
R06025,2023-09-13,Silver,51.43707224,Lagos,3.6,0.5580361925,R00282
R06026,2024-03-06,Bronze,30.12639795,Nairobi,3.6,0.4301030734,
R06027,2023-08-12,Bronze,38.10190214,Cairo,5,0.3378867694,
R06028,2024-04-02,Bronze,25.52048759,Cairo,4.1,0.1963928481,R05352
R06029,2023-06-05,Bronze,33.2447988,Cairo,5,0.06541443456,R05880
R06030,2024-08-15,Bronze,44.23530647,Nairobi,4.6,0.2565057192,
R06031,2024-12-09,Bronze,18,Cairo,4.7,0.4913537182,
R06032,2024-09-11,Gold,29.54868406,Cairo,5,0.1454000833,R05541
R06033,2023-08-03,Bronze,36.39011323,Nairobi,3.7,0.4892426026,
R06034,2025-02-18,Silver,22.53667792,Cairo,4.8,0.2756985067,
R06035,2025-01-19,Silver,37.8690201,Lagos,4.1,0.2793176017,
R06036,2023-06-06,Silver,24.89032896,Lagos,4.6,0.3841651616,
R06037,2023-10-18,Bronze,29.58565804,Nairobi,4.2,0.3260452991,R00103
R06038,2024-10-21,Bronze,42.734517,Nairobi,4.7,0.5126378219,
R06039,2023-11-06,Bronze,33.99337778,Lagos,5,0.5638682355,
R06040,2023-12-30,Bronze,41.66284403,Nairobi,4.2,0.5061315971,
R06041,2023-11-16,Silver,30.33118236,Cairo,4.7,0.1033636364,
R06042,2023-12-19,Bronze,42.13968818,Nairobi,5,0.5275949004,
R06043,2024-01-28,Silver,32.62320447,Nairobi,4.4,0.5596419572,
R06044,2023-05-27,Bronze,44.10464239,Nairobi,4.3,0.5046875337,R01987
R06045,2023-11-06,Gold,21.12291559,Cairo,5,0.5751580857,
R06046,2024-03-08,Bronze,50.60158782,Nairobi,4.8,0.1595071507,
R06047,2023-08-29,Bronze,48.41271407,Nairobi,4.2,0.1880807637,R04315
R06048,2024-06-22,Silver,55.14989687,Lagos,4.5,0.3701186116,
R06049,2023-06-13,Bronze,28.5644293,Cairo,4.7,0.207553832,
R06050,2023-08-23,Bronze,32.15026991,Nairobi,4.8,0.3005519492,
R06051,2025-01-21,Bronze,18,Nairobi,4.5,0.4518185513,R02899
R06052,2024-02-07,Silver,32.98453987,Lagos,5,0.4870338272,
R06053,2023-11-15,Silver,44.75993771,Cairo,5,0.2813800722,
R06054,2023-11-03,Bronze,20.87273542,Nairobi,3.9,0.4645312259,R01996
R06055,2023-05-11,Platinum,47.55710347,Lagos,4.8,0.362041997,
R06056,2023-05-08,Bronze,30.15646892,Lagos,5,0.3155315726,
R06057,2023-06-17,Bronze,49.73122597,Nairobi,4.6,0.3542335989,R02137
R06058,2023-05-25,Bronze,50.98166093,Lagos,4.2,0.1708498287,
R06059,2023-10-11,Bronze,36.06064834,Cairo,4.5,0.4600855608,
R06060,2024-04-25,Silver,20.54626307,Lagos,4.3,0.3553684997,
R06061,2025-02-06,Silver,45.01031396,Nairobi,3.7,0.3423797469,
R06062,2024-03-19,Bronze,24.27847275,Nairobi,3.3,0.1018088703,
R06063,2024-03-05,Bronze,27.43292206,Lagos,5,0.7731576454,
R06064,2023-10-14,Bronze,35.98461891,Cairo,4.7,0.02971600136,
R06065,2024-03-13,Bronze,57.49086017,Lagos,5,0.5376819382,R04717
R06066,2025-01-13,Bronze,30.11639668,Nairobi,4,0.2736969711,
R06067,2024-07-01,Bronze,51.88227617,Lagos,4.8,0.384151876,
R06068,2024-08-31,Silver,41.29576838,Cairo,4.8,0.3550235471,
R06069,2025-02-15,Bronze,23.40440953,Lagos,3.7,0.7115533302,
R06070,2023-10-21,Platinum,38.91314277,Cairo,4.6,0.1396952102,
R06071,2024-05-21,Bronze,48.48883671,Lagos,4.6,0.4245136425,
R06072,2023-12-02,Silver,48.06180391,Lagos,4.2,0.2209684078,R00477
R06073,2024-12-21,Silver,24.83989411,Nairobi,5,0.04924681547,
R06074,2024-12-07,Bronze,37.99685472,Nairobi,4.3,0.1526149307,
R06075,2024-08-27,Bronze,44.30730179,Lagos,4,0.2388581114,
R06076,2023-12-09,Bronze,35.73308286,Lagos,4.7,0.2122862415,
R06077,2024-01-23,Bronze,41.70890837,Lagos,4.8,0.3785998474,
R06078,2025-01-26,Silver,30.22758465,Lagos,4.8,0.2217940145,
R06079,2024-06-27,Silver,33.10184196,Nairobi,5,0.2134901335,
R06080,2024-01-11,Bronze,38.91735498,Lagos,5,0.309931669,R00100
R06081,2025-04-07,Bronze,42.11323525,Cairo,4.7,0.5437724762,R05030
R06082,2024-08-22,Bronze,34.87095201,Cairo,4.8,0.3285865546,R00210
R06083,2023-08-17,Silver,46.02596003,Lagos,4.3,0.649319419,R00034
R06084,2024-04-02,Gold,42.88549915,Cairo,4.5,0.1055100907,
R06085,2024-11-25,Bronze,29.70674436,Cairo,4.8,0.1870314861,
R06086,2023-10-30,Bronze,43.92376168,Cairo,3.8,0.3716178095,
R06087,2024-02-02,Bronze,20.98143487,Cairo,4.8,0.6418454681,R03952
R06088,2024-12-09,Bronze,45.31703664,Lagos,5,0.1567114288,
R06089,2024-07-18,Silver,18,Lagos,5,0.1479536823,
R06090,2023-05-30,Silver,35.18196977,Cairo,4.7,0.2676761434,
R06091,2024-11-22,Gold,41.52310784,Lagos,5,0.4521255272,
R06092,2024-07-09,Silver,61.78711322,Nairobi,4.2,0.1515880242,R02188
R06093,2023-06-25,Bronze,35.44428378,Cairo,3.8,0.4323947086,R02214
R06094,2023-10-30,Gold,42.47761598,Nairobi,4.6,0.5380474452,
R06095,2023-09-10,Bronze,27.61582804,Lagos,4.1,0.1076377606,
R06096,2023-11-28,Silver,36.27632488,Cairo,4.3,0.5859982771,R00371
R06097,2024-08-21,Bronze,25.51695559,Lagos,4.8,0.4737937634,R00080
R06098,2024-04-25,Gold,31.25328415,Lagos,4.3,0.2050641894,R01115
R06099,2023-09-25,Silver,52.08793631,Cairo,4.9,0.1071459511,R00776
R06100,2024-03-20,Silver,21.58670461,Nairobi,4,0.2498064708,
R06101,2024-01-22,Bronze,24.47801917,Nairobi,5,0.4525570553,R01329
R06102,2023-07-06,Silver,26.56259643,Lagos,4.1,0.4155093403,
R06103,2024-10-03,Bronze,28.43467393,Lagos,5,0.6705965693,
R06104,2025-01-01,Silver,33.55869987,Nairobi,4.3,0.4332321412,
R06105,2024-12-22,Bronze,31.10000946,Lagos,4.3,0.2332225873,
R06106,2025-02-05,Gold,35.81955326,Lagos,4.9,0.3944191004,
R06107,2024-07-25,Silver,48.97010986,Nairobi,3.9,0.1680867005,
R06108,2023-10-20,Bronze,34.72390663,Nairobi,4.5,0.4214481272,
R06109,2024-04-02,Bronze,31.6100729,Lagos,4.7,0.4359526288,
